name@version *,license *,copyrights *,end-of-support,dependencies,language,repository,email,URL
hibernate-entitymanager-4.3.2.Final.jar,LGPL-2.1,-,-,-,Java,-,-,http://www.gnu.org/licenses/lgpl-2.1.html
hibernate-jpa-2.1-api-1.0.0.Final.jar,EPL-1.0; EDL-1.0,-,-,-,Java,-,-,-
jaas-1.0.jar,Libreria Java di Base,-,-,-,Java,-,-,https://glassfish.dev.java.net/public/CDDL+GPL_1_1.html
jakarta-oro-2.0.8.jar,Apache-2.0,-,-,-,Java,-,-,http://svn.apache.org/repos/asf/tiles/framework/tags/tiles-parent-3.0.5/OGNL-LICENSE.txt
jaxb-api-2.1.jar,CDDL-1.0,-,-,-,Java,-,-,-
jaxb-impl-2.1.12.jar,CDDL-1.0; GPL-2.0 w/ CPE,-,-,-,Java,-,-,-
jaxb-xjc-2.1.12.jar,CDDL-1.0,-,-,-,Java,-,-,-
jaxen-1.1.jar,Apache-2.0,-,-,-,Java,-,-,-
jaxp-1.1.jar,Libreria Java di Base,-,-,-,Java,-,-,-
jboss-annotations-api_1.1_spec-1.0.1.Final-redhat-3.jar,CDDL; GPL-2.0,-,-,-,Java,-,-,https://glassfish.dev.java.net/public/CDDL+GPL_1_1.html
jboss-ejb-api_3.1_spec-1.0.2.Final-redhat-2.jar,CDDL-1.0; GPL-2.0 w/ CPE,-,-,-,Java,-,-,http://repository.jboss.org/licenses/cddl.txt; http://repository.jboss.org/licenses/gpl-2.0-ce.txt
jboss-ejb3-ext-api-2.1.0.redhat-1.jar,CC0,-,-,-,Java,-,-,-
jboss-interceptors-api_1.1_spec-1.0.1.Final-redhat-2.jar,CDDL-1.0; GPL-2.0 w/ CPE,-,-,-,Java,-,-,http://repository.jboss.org/licenses/cddl.txt; http://repository.jboss.org/licenses/gpl-2.0-ce.txt
jettison-1.1.jar,Apache-2.0,-,-,-,Java,-,-,-
jetty-util-6.1.21.jar,Apache-2.0; EPL-1.0,-,-,-,Java,-,-,-
jms-1.0.2b.jar,Libreria Java di Base,-,-,-,Java,-,-,-
jndi-1.2.1.jar,Libreria Java di Base,-,-,-,Java,-,-,-
jra-1.0-alpha-4.jar,Apache-2.0,-,-,-,Java,-,-,http://jra.codehaus.org/License
js-1.7R1.jar,MPL-1.1,-,-,-,Java,-,-,http://www.mozilla.org/MPL/MPL-1.1.html
jsr311-api-1.0.jar,CDDL-1.0,-,-,-,Java,-,-,-
junit-4.7.jar,CPL-1.0,-,-,-,Java,-,-,-
log4j-1.2.14.jar,Apache-2.0,-,-,-,Java,-,-,-
mail-1.2.jar,Libreria Java di Base,-,-,-,Java,-,-,-
mdpcoreinterfaces-4.0.0.jar,Apache-2.0; MIT (Rilasciata da CSI Piemonte su richiesta),-,-,-,Java,-,-,-
neethi-2.0.4.jar,Apache-2.0,-,-,-,Java,-,-,-
resolver-2.6.2.jar,Apache-2.0,Apache Foundation,-,-,Java,-,-,-
saaj-api-1.3.jar,CDDL-1.0,-,-,-,Java,-,-,-
saaj-impl-1.3.2.jar,CCDL-1.1; GPL-1.0-only,-,-,-,Java,-,-,-
serializer-2.7.1.jar,Apache-2.0,-,-,-,Java,-,-,-
servlet-2.4.jar,CDDL; GPL-2.0,-,-,-,Java,-,-,-
slf4j-jdk14-1.5.8.jar,MIT,-,-,-,Java,-,-,-
soap-2.3.1.jar,Libreria Java di Base,-,-,-,Java,-,-,-
spring-core-2.5.5.jar,Apache-2.0,-,-,-,Java,-,-,-
util-perf-1.0.0.jar,Apache-2.0; MIT (Rilasciata da CSI Piemonte su richiesta),CSI-Piemonte,-,-,Java,-,-,-
velocity-1.7.jar,Apache-2.0,-,-,-,Java,-,-,-
wsdl4j-1.6.3.jar,CPL-1.0,-,-,-,Java,-,-,-
wss4j-1.5.7.jar,Apache-2.0,-,-,-,Java,-,-,-
wstx-asl-3.2.9.jar,Apache-2.0,-,-,-,Java,-,-,-
xalan-2.7.1.jar,Apache-2.0,-,-,-,Java,-,-,-
xercesImpl-2.6.2.jar,Apache-2.0,-,-,-,Java,-,-,-
xml-apis-2.6.2.jar,Apache-2.0,-,-,-,Java,-,-,-
xml-resolver-1.2.jar,Apache-2.0,-,-,-,Java,-,-,-
xmlbeans-2.4.0.jar,Apache-2.0,-,-,-,Java,-,-,-
xmlsec-1.4.2.jar,Apache-2.0,-,-,-,Java,-,-,-
